id	title	date	price	location	link
postid_7432595747	1976 Yamaha XS750	Jan 13	$4,000	 (novato)	https://sfbay.craigslist.org/nby/mcy/d/novato-1976-yamaha-xs750/7432595747.html
postid_7432589705	**U R STILL LOOKING FOR A NICE  SCOOTER*FINANCE * DELIVERY *CHECK THIS	Jan 13	$0	 (mission district)	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-r-still-looking-for-nice/7432589705.html
postid_7432586155	Honda NC700X	Jan 13	$5,800	 (Half Moon Bay peninsula )	https://sfbay.craigslist.org/pen/mcy/d/half-moon-bay-honda-nc700x/7432586155.html
postid_7432570599	2016 Beta Evo Sport 300	Jan 13	$6,495	 (Castaic city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/castaic-2016-beta-evo-sport-300/7432570599.html
postid_7432568769	2017 Yamaha YZ450F___________BIGGEST SELECTION IN CA + HOME DELIVERY!_	Jan 13	$6,495	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2017-yamaha/7432568769.html
postid_7432568282	2018 Beta 390 RR_OPEN 7 DAYS A WEEK! + HOME DELIVERY!_	Jan 13	$8,995	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2018-beta-390-rropen/7432568282.html
postid_7432568001	2019 Beta RR 430 4T_______________HOME DELIVERY + OPEN 7 DAYS A WEEK!_	Jan 13	$9,495	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2019-beta-rr-430-4thome/7432568001.html
postid_7432567899	Yamaha YZ250	Jan 13	$4,250	 (menlo park)	https://sfbay.craigslist.org/pen/mcy/d/menlo-park-yamaha-yz250/7432567899.html
postid_7432566601	2019 Polaris RZR XP 1000 Turbo S_HOME DELIVERY!_	Jan 13	$26,995	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2019-polaris-rzr-xp-1000/7432566601.html
postid_7432566338	2012 Ducati Streetfighter 848_HOME DELIVERY!_	Jan 13	$7,495	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2012-ducati/7432566338.html
postid_7432565780	2017 Harley Davidson Sportster 1200 Custom (XL1200L)_HOME DELIVERY!_	Jan 13	$9,495	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2017-harley-davidson/7432565780.html
postid_7432565184	2012 Harley Davidson Street Bob (FXDB)_________________HOME DELIVERY!_	Jan 13	$11,995	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2012-harley-davidson/7432565184.html
postid_7432565018	2018 Kawasaki ZX-6R_HOME DELIVERY!_	Jan 13	$9,995	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2018-kawasaki-zx-6rhome/7432565018.html
postid_7432564580	2016 Kawasaki ZX-6R_FREE DELIVERY + OPEN 7 DAYS A WEEK!_	Jan 13	$9,495	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2016-kawasaki-zx-6rfree/7432564580.html
postid_7432564359	2008 Kawasaki Vulcan 2000 LT_OPEN 7 DAYS A WEEK + FREE DELIVERY!_	Jan 13	$5,495	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2008-kawasaki-vulcan/7432564359.html
postid_7432564180	2016 KTM superduke 1290	Jan 13	$9,000	 (lower haight)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2016-ktm-superduke-1290/7432564180.html
postid_7432563664	2004 Harley Davidson Electra Glide Classic ___BLACK FRIDAY SALE!	Jan 13	$7,995	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2004-harley-davidson/7432563664.html
postid_7432563404	2016 Kawasaki Versys 1000_Biggest Selection in CA !	Jan 13	$6,495	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2016-kawasaki-versys/7432563404.html
postid_7432563218	2014 Yamaha R6	Jan 13	$6,500	 (dublin / pleasanton / livermore)	https://sfbay.craigslist.org/eby/mcy/d/pleasanton-2014-yamaha-r6/7432563218.html
postid_7432558808	2020 Can-Am Ryker 600	Jan 13	$8,495	 (Castaic city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/castaic-2020-can-am-ryker-600/7432558808.html
postid_7432557645	13 HONDA METROPOLITAN 50cc SCOOTER /NEW BATTERY / NEW TIRE $1299.00 	Jan 13	$1,299	 (WE BUY MOTORCYCLES city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-13-honda-metropolitan/7432557645.html
postid_7432557363	2020 Piaggio MP3 Sport	Jan 13	$6,500	 (glen park)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2020-piaggio-mp3-sport/7432557363.html
postid_7432556790	2015 Honda CRF250R_______________BIGGEST PRE-OWNED OFF-ROAD INVENTORY!	Jan 13	$5,499	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2015-honda/7432556790.html
postid_7432555479	2022 Yamaha TT-R 125LE Single-Cylinder 124 cc	Jan 13	$3,349	 (vallejo / benicia)	https://sfbay.craigslist.org/eby/mcd/d/vallejo-2022-yamaha-tt-125le-single/7432555479.html
postid_7432554246	2016 Triumph Rocket 3 Roadster=Price Reduced=Low Miles	Jan 13	$8,900	 (redwood city)	https://sfbay.craigslist.org/pen/mcy/d/redwood-city-2016-triumph-rocket/7432554246.html
postid_7432552787	2008 Honda CRF 450X Single-Cylinder 449 cc	Jan 13	$4,999	 (vallejo / benicia)	https://sfbay.craigslist.org/eby/mcd/d/vallejo-2008-honda-crf-450x-single/7432552787.html
postid_7432552416	2010 HONDA NT 700V EXCELLENT CONDITIONS	Jan 13	$3,750	 (santa cruz)	https://sfbay.craigslist.org/scz/mcd/d/santa-cruz-2010-honda-nt-700v-excellent/7432552416.html
postid_7432548993	1988 KLR650	Jan 13	$2,500	 (sebastopol)	https://sfbay.craigslist.org/nby/mcd/d/sebastopol-1988-klr650/7432548993.html
postid_7432547836	Honda CR 250 2002	Jan 13	$6,500	 (san jose south)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-honda-cr/7432547836.html
postid_7432542352	2006 BMW 1200 GS	Jan 13	$4,800	 (fairfield / vacaville)	https://sfbay.craigslist.org/eby/mcy/d/vacaville-2006-bmw-1200-gs/7432542352.html
postid_7432537136	2016 Harley Davidson Road Glide Special FLTRXS 103 Touring Bagger Bike	Jan 13	$17,900	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2016-harley-davidson-road-glide/7432537136.html
postid_7432534848	2014 Kawasaki KX 85 Big Wheel	Jan 13	$3,350	 (hercules, pinole, san pablo, el sob)	https://sfbay.craigslist.org/eby/mcy/d/rodeo-2014-kawasaki-kx-85-big-wheel/7432534848.html
postid_7432530830	2016 Kawasaki Ninja 1000 SX ABS	Jan 13	$8,500	 (saratoga)	https://sfbay.craigslist.org/sby/mcy/d/saratoga-2016-kawasaki-ninja-1000-sx-abs/7432530830.html
postid_7432529423	Harley Davidson Sportster 1250	Jan 13	$3,000	 (oakland lake merritt / grand)	https://sfbay.craigslist.org/eby/mcy/d/oakland-harley-davidson-sportster-1250/7432529423.html
postid_7432518498	Yamaha  DT 175	Jan 13	$2,300	 (concord / pleasant hill / martinez)	https://sfbay.craigslist.org/eby/mcy/d/pleasant-hill-yamaha-dt-175/7432518498.html
postid_7432511444	2016 Harley-Davidson Street Bob Unknown Just Arrived Northern	Jan 13	$14,495	 (San Francisco city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2016-harley-davidson/7432511444.html
postid_7432501453	Honda Magna 750	Jan 13	$1,100	 (Redwood City peninsula )	https://sfbay.craigslist.org/pen/mcy/d/redwood-city-honda-magna-750/7432501453.html
postid_7432499337	2003 BMW R1150RT, Runs and looks excellent, Very Reliable ABS	Jan 13	$2,650	 (san mateo)	https://sfbay.craigslist.org/pen/mcy/d/san-mateo-2003-bmw-r1150rt-runs-and/7432499337.html
postid_7432499163	2018 Harley Davidson Sportster Iron 883	Jan 13	$9,500	 (Livermore east bay area )	https://sfbay.craigslist.org/eby/mcy/d/livermore-2018-harley-davidson/7432499163.html
postid_7432496463	2018 Kawasaki Ninja 400 - GREAT CONDITION	Jan 13	$4,950	 (dublin / pleasanton / livermore)	https://sfbay.craigslist.org/eby/mcy/d/pleasanton-2018-kawasaki-ninja-great/7432496463.html
postid_7432490804	2017 Yamaha R3 ABS for sale / yzfr3 / 2700 miles	Jan 13	$3,500	 (berkeley)	https://sfbay.craigslist.org/eby/mcy/d/berkeley-2017-yamaha-r3-abs-for-sale/7432490804.html
postid_7432484540	250 Honda Elite 250	Jan 13	$3,100	 (novato)	https://sfbay.craigslist.org/nby/mcy/d/novato-250-honda-elite-250/7432484540.html
postid_7432483947	2022 Kawasaki Ninja ZX-10R ****No ADM**No Dealer Fees****	Jan 13	$17,199	 (alamo square / nopa)	https://sfbay.craigslist.org/sfc/mcd/d/chatsworth-2022-kawasaki-ninja-zx-10r/7432483947.html
postid_7432482856	1985 Honda CB4 - $500 obo	Jan 13	$500	 (oakland piedmont / montclair)	https://sfbay.craigslist.org/eby/mcy/d/oakland-1985-honda-cb-obo/7432482856.html
postid_7432481500	2021 Aprilia RS660 RS 660	Jan 13	$9,500	 (santa cruz)	https://sfbay.craigslist.org/scz/mcy/d/santa-cruz-2021-aprilia-rs660-rs-660/7432481500.html
postid_7432480655	2022 Honda CRF450RL Dual Sport	Jan 13	$12,460	 (napa county)	https://sfbay.craigslist.org/nby/mcy/d/angwin-2022-honda-crf450rl-dual-sport/7432480655.html
postid_7432462459	2011 Kawasaki Vulcan 900 Lehman Trike SKU:M0221 903 cc	Jan 13	$9,980	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcd/d/henderson-2011-kawasaki-vulcan-900/7432462459.html
postid_7432460849	2015 SYM HD 200 evo scooter ORANGE - **SMOOTH RIDING**	Jan 13	$2,500	 (mission district)	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2015-sym-hd-200-evo/7432460849.html
postid_7432457140	2016 Harley FLTRXS	Jan 13	$16,000	 (concord / pleasant hill / martinez)	https://sfbay.craigslist.org/eby/mcy/d/concord-2016-harley-fltrxs/7432457140.html
postid_7432452488	2003 Harley Springer	Jan 13	$12,000	 (concord / pleasant hill / martinez)	https://sfbay.craigslist.org/eby/mcy/d/concord-2003-harley-springer/7432452488.html
postid_7432451968	2018 BMW GS310	Jan 13	$5,250	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcy/d/san-ramon-2018-bmw-gs310/7432451968.html
postid_7432442579	1941 Harley-Davidson Knucklehead w/SC David Mann Wedding SKU:M02	Jan 13	$98,980	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcd/d/henderson-1941-harley-davidson/7432442579.html
postid_7432433667	2005 Suzuki Boulevard	Jan 13	$4,500	 (san jose south)	https://sfbay.craigslist.org/sby/mcy/d/gilroy-2005-suzuki-boulevard/7432433667.html
postid_7432431156	2005 Yamaha FZ1	Jan 13	$3,000	 (lafayette / orinda / moraga)	https://sfbay.craigslist.org/eby/mcy/d/lafayette-2005-yamaha-fz1/7432431156.html
postid_7432429289	Nanrobot D6+ Scooter	Jan 13	$1,200	 (lafayette / orinda / moraga)	https://sfbay.craigslist.org/eby/mcy/d/lafayette-nanrobot-d6-scooter/7432429289.html
postid_7432423842	Harley Davidson Iron 883	Jan 13	$7,800	 (fremont / union city / newark)	https://sfbay.craigslist.org/eby/mcy/d/union-city-harley-davidson-iron-883/7432423842.html
postid_7432422236	2000 HARLEY DAVIDSON ROAD KING	Jan 13	$6,500	 (Grass Valley east bay area )	https://sfbay.craigslist.org/eby/mcy/d/grass-valley-2000-harley-davidson-road/7432422236.html
postid_7432412823	2012 Harley Davidson FLHTCU Electra Glide Ultra Classic	Jan 13	$10,995	 (santa rosa)	https://sfbay.craigslist.org/nby/mcy/d/santa-rosa-2012-harley-davidson-flhtcu/7432412823.html
postid_7432412405	2021 Kawasaki KX250F	Jan 13	$8,750	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcy/d/san-ramon-2021-kawasaki-kx250f/7432412405.html
postid_7432407166	2021 Gas Gas MC250F	Jan 13	$8,200	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcy/d/san-ramon-2021-gas-gas-mc250f/7432407166.html
postid_7432397220	2014 Kawasaki Versys 650	Jan 13	$3,950	 (fremont / union city / newark)	https://sfbay.craigslist.org/eby/mcy/d/fremont-2014-kawasaki-versys-650/7432397220.html
postid_7432395762	2015 KTM 1290 SUPER DUKE	Jan 13	$10,499	 (_KTM_ _1290 SUPER DUKE_ _Motorcycle_ city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2015-ktm-1290-super-duke/7432395762.html
postid_7432395741	2017 Triumph Street Cup Jet Black/Silver Ice	Jan 13	$8,295	 (_Triumph_ _Street Cup Jet Black/Silver I north bay / marin )	https://sfbay.craigslist.org/nby/mcd/d/san-rafael-2017-triumph-street-cup-jet/7432395741.html
postid_7432395402	74 Harley Davidson	Jan 13	$0	 (san jose downtown)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-74-harley-davidson/7432395402.html
postid_7432393087	ROYAL ENDFIELD-  2018-Himalayan only 600 miles	Jan 13	$4,350	 (noe valley)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-royal-endfield-himalayan/7432393087.html
postid_7432381209	2008 Yamaha YZF R6	Jan 13	$5,400	 (sonoma)	https://sfbay.craigslist.org/nby/mcy/d/el-verano-2008-yamaha-yzf-r6/7432381209.html
postid_7432379673	2008 Harley Davidson Street Glide FLHX	Jan 13	$9,900	 (sonoma)	https://sfbay.craigslist.org/nby/mcy/d/el-verano-2008-harley-davidson-street/7432379673.html
postid_7432378755	2008 Suzuki GSXR600	Jan 13	$4,900	 (sonoma)	https://sfbay.craigslist.org/nby/mcy/d/el-verano-2008-suzuki-gsxr600/7432378755.html
postid_7432369404	Harley Davidson Road King Classic	Jan 13	$8,900	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcy/d/alamo-harley-davidson-road-king-classic/7432369404.html
postid_7432368646	Harley Sportster 1200	Jan 13	$5,999	 (san rafael)	https://sfbay.craigslist.org/nby/mcy/d/san-rafael-harley-sportster-1200/7432368646.html
postid_7432368231	2016 Harley-Davidson® Road Glide Special V Twin 1689.5 cc	Jan 13	$23,990	 (San Jose Harley-Davidson south bay area )	https://sfbay.craigslist.org/sby/mcd/d/san-jose-2016-harley-davidson-road/7432368231.html
postid_7432365379	2017 Harley Davidson Road Glide Ultra FLTRU 107 Milwaukee Eight M8	Jan 13	$18,500	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2017-harley-davidson-road-glide/7432365379.html
postid_7432351514	2013 Road Glide custom	Jan 13	$18,000	 (San Francisco east bay area )	https://sfbay.craigslist.org/eby/mcy/d/san-francisco-2013-road-glide-custom/7432351514.html
postid_7432351079	***Very clean 2007 Eagle 150 Scooter (LOW MILES..!!!)OBO***	Jan 13	$1,800	 (healdsburg / windsor)	https://sfbay.craigslist.org/nby/mcy/d/windsor-very-clean-2007-eagle-150/7432351079.html
postid_7432351060	Road king	Jan 13	$8,500	 ( city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/fairfield-road-king/7432351060.html
postid_7432348848	2022 Kawasaki KX 450 ***NO ADM*****NO DEALER FEES******	Jan 13	$8,995	 (bayview)	https://sfbay.craigslist.org/sfc/mcd/d/chatsworth-2022-kawasaki-kx-450-no/7432348848.html
postid_7432348327	1986 Kawasaki KDX 200	Jan 13	$1,450	 (pacifica)	https://sfbay.craigslist.org/pen/mcy/d/pacifica-1986-kawasaki-kdx-200/7432348327.html
postid_7432342710	2022 Indian FTR Rally FTR 10221 New	Jan 13	$14,249	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2022-indian-ftr-rally-ftr-new/7432342710.html
postid_7432342696	2022 Honda CRF125F (Big Wheel) Trail 10209 New	Jan 13	$3,649	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2022-honda-crf125f-big-wheel/7432342696.html
postid_7432342670	2022 Kawasaki Ninja ZX-10R KRT Edition Supersport 10187 New	Jan 13	$17,199	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2022-kawasaki-ninja-zx-10r/7432342670.html
postid_7432342676	2022 Kawasaki Z125 Pro Naked 10193 New	Jan 13	$3,399	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2022-kawasaki-z125-pro-naked/7432342676.html
postid_7432342646	2022 Kawasaki KLR 650 ABS On / Off-Road 10188 New	Jan 13	$6,999	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2022-kawasaki-klr-650-abs-on/7432342646.html
postid_7432342641	2021 Honda CBR500R ABS Sport 9951 New	Jan 13	$6,999	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2021-honda-cbr500r-abs-sport/7432342641.html
postid_7432342657	2022 Kawasaki KLR 650 Adventure On / Off-Road 10149 New	Jan 13	$7,699	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2022-kawasaki-klr-650/7432342657.html
postid_7432342605	2021 Honda Africa Twin DCT Adventure 10238 New	Jan 13	$15,199	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2021-honda-africa-twin-dct/7432342605.html
postid_7432333241	Ducati Monster 1997 M750	Jan 13	$2,699	 (larkspur)	https://sfbay.craigslist.org/nby/mcy/d/san-rafael-ducati-monster-1997-m750/7432333241.html
postid_7432326683	Harleydavidson	Jan 13	$11,000	 (Woodland ca city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/woodland-harleydavidson/7432326683.html
postid_7432326013	2022 Kawasaki Z900 ABS Naked 10240 New	Jan 13	$9,199	 (Hollister, Ca south bay area )	https://sfbay.craigslist.org/sby/mcd/d/hollister-2022-kawasaki-z900-abs-naked/7432326013.html
postid_7432320983	2000 Honda XR 650L	Jan 13	$3,250	 (belmont)	https://sfbay.craigslist.org/pen/mcy/d/belmont-2000-honda-xr-650l/7432320983.html
postid_7432291095	1992 Ducati Supersport 900 UPDATE	Jan 13	$5,000	 (capitola)	https://sfbay.craigslist.org/scz/mcy/d/capitola-1992-ducati-supersport-900/7432291095.html
postid_7432286512	2018 Kawasaki Z900 ABS In-line 948 cc	Jan 13	$6,995	 (alamo square / nopa)	https://sfbay.craigslist.org/sfc/mcd/d/chatsworth-2018-kawasaki-z900-abs-in/7432286512.html
postid_7432265025	2021 Ducati Hypermotard 950 Ducati Red***No ADM***No Dealer fees**	Jan 13	$11,995	 (alamo square / nopa)	https://sfbay.craigslist.org/sfc/mcd/d/chatsworth-2021-ducati-hypermotard-950/7432265025.html
postid_7432227468	2020 Harley-Davidson FXLRS - Low Rider S  -Premium Dealer!	Jan 13	$19,995	 (Delivered to your Doorstep starting at $189 city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/las-vegas-2020-harley-davidson-fxlrs/7432227468.html
postid_7432223068	2013 Suzuki GSX-R1000  -Finance it with Instant Credit Approval!	Jan 13	$8,995	 (Delivered to your Doorstep starting at $189 east bay area )	https://sfbay.craigslist.org/eby/mcd/d/las-vegas-2013-suzuki-gsx-r1000-finance/7432223068.html
postid_7432218210	2002 Vespa 150	Jan 13	$1,500	 (oakland piedmont / montclair)	https://sfbay.craigslist.org/eby/mcy/d/oakland-2002-vespa-150/7432218210.html
id	title	date	price	location	link
postid_7432213719	2016 Yamaha Super Tenere XT1200	Jan 12	$11,500	 (concord / pleasant hill / martinez)	https://sfbay.craigslist.org/eby/mcy/d/concord-2016-yamaha-super-tenere-xt1200/7432213719.html
postid_7432209911	2003 Yamaha vstar 1100 classic low miles	Jan 12	$5,000	 (san jose south)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-2003-yamaha-vstar-1100-classic/7432209911.html
postid_7432207912	2006 BMW R1200GS	Jan 12	$5,750	 (west portal / forest hill)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2006-bmw-r1200gs/7432207912.html
postid_7432207864	2020 Can-Am Ryker <100 miles	Jan 12	$10,500	 (concord / pleasant hill / martinez)	https://sfbay.craigslist.org/eby/mcy/d/crockett-2020-can-am-ryker-100-miles/7432207864.html
postid_7432207304	2014 Harley FXDL Dyna lowrider Clean CA title	Jan 12	$13,500	 (pacifica)	https://sfbay.craigslist.org/pen/mcy/d/pacifica-2014-harley-fxdl-dyna-lowrider/7432207304.html
postid_7432207054	2015 Triumph Daytona 675 ABS	Jan 12	$6,500	 (cupertino)	https://sfbay.craigslist.org/sby/mcy/d/cupertino-2015-triumph-daytona-675-abs/7432207054.html
postid_7432197022	2015 Harley-Davidson® Dyna Street Bob V Twin 1689.5 cc	Jan 12	$15,990	 (San Jose Harley-Davidson south bay area )	https://sfbay.craigslist.org/sby/mcd/d/san-jose-2015-harley-davidson-dyna/7432197022.html
postid_7432194737	2019 CRF450L Brand New Tons of Upgrades! Pristine!	Jan 12	$11,495	 ( north bay / marin )	https://sfbay.craigslist.org/nby/mcy/d/mill-valley-2019-crf450l-brand-new-tons/7432194737.html
postid_7432194450	2008 Yamaha WR250R  Pristine!	Jan 12	$6,695	 ( city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/san-jose-2008-yamaha-wr250r-pristine/7432194450.html
postid_7432194330	2009 Ducati 696 Monster	Jan 12	$4,500	 (castro / upper market)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2009-ducati-696-monster/7432194330.html
postid_7432190155	2003 Harley Davidson	Jan 12	$13,000	 (San Francisco city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2003-harley-davidson/7432190155.html
postid_7432190100	2006 Yamaha YZF-R6 w/ Gear for 2	Jan 12	$4,900	 (fremont / union city / newark)	https://sfbay.craigslist.org/eby/mcy/d/newark-2006-yamaha-yzf-r6-gear-for/7432190100.html
postid_7432189963	1998 Honda Superhawk VTR1000F	Jan 12	$2,600	 (fremont / union city / newark)	https://sfbay.craigslist.org/eby/mcy/d/holy-city-1998-honda-superhawk-vtr1000f/7432189963.html
postid_7432188340	Scooter Unagi E500	Jan 12	$700	 (san jose downtown)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-scooter-unagi-e500/7432188340.html
